TimeStep,Agent_ID,Current_X,Current_Y,Goal_X,Goal_Y,Battery_Level,Urgency_Score,Total_Priority,Status
20,24,13,27,13,28,71.0,58.0,78.0,Active
20,25,24,29,24,29,60.4,79.2,79.2,Finished
20,26,24,8,27,7,39.2,121.6,141.6,Active
20,27,16,11,4,7,74.4,51.2,71.2,Active
20,28,21,6,21,6,53.0,94.0,94.0,Finished
20,29,19,23,1,11,40.0,120.0,140.0,Active
20,30,17,22,4,18,40.0,120.0,140.0,Active
20,31,20,0,20,0,24.0,152.0,152.0,Finished
20,32,9,25,31,25,8.0,184.0,204.0,Active
20,33,24,9,24,8,54.2,91.6,100.6,Active
20,34,13,9,12,10,85.5,29.0,31.0,Active
20,35,5,18,5,18,7.5,185.0,185.0,Finished
20,36,10,25,0,26,78.0,44.0,64.0,Active
20,37,3,4,1,4,75.0,50.0,70.0,Active
20,38,6,2,6,2,27.0,146.0,146.0,Finished
20,39,11,22,11,18,57.0,86.0,106.0,Active
20,40,12,10,13,5,15.0,170.0,190.0,Active
20,41,18,6,5,5,68.0,64.0,84.0,Active
20,42,8,19,9,22,63.4,73.2,93.2,Active
20,43,25,8,25,10,38.4,123.2,143.2,Active
20,44,18,31,18,31,9.0,182.0,182.0,Finished
20,45,14,29,14,29,92.5,15.0,15.0,Finished
20,46,23,3,27,0,40.4,119.2,139.2,Active
20,47,7,23,7,23,84.4,31.2,31.2,Finished
20,48,30,20,30,20,69.5,61.0,61.0,Finished
20,49,7,8,7,8,72.5,55.0,55.0,Finished
21,0,7,18,7,18,10.5,179.0,179.0,Finished
21,1,15,16,1,16,69.5,61.0,82.0,Active
21,2,13,17,13,21,58.5,83.0,104.0,Active
21,3,18,18,18,18,45.0,110.0,110.0,Finished
21,4,7,15,7,15,40.9,118.2,118.2,Finished
21,5,14,10,6,14,78.7,42.6,63.6,Active
21,6,27,8,27,4,6.5,187.0,208.0,Active
21,7,16,13,0,29,62.5,75.0,96.0,Active
21,8,25,9,25,9,26.0,148.0,148.0,Finished
21,9,10,22,10,22,9.0,182.0,182.0,Finished
21,10,21,19,15,19,46.5,107.0,128.0,Active
21,11,12,23,11,24,89.5,21.0,25.0,Active
21,12,13,9,18,1,65.5,69.0,90.0,Active
21,13,3,17,0,27,68.5,63.0,84.0,Active
21,14,21,15,29,8,64.5,71.0,92.0,Active
21,15,12,14,15,5,70.9,58.2,79.2,Active
21,16,22,16,22,16,52.0,96.0,96.0,Finished
21,17,16,6,15,7,10.5,179.0,200.0,Active
21,18,29,20,29,20,79.5,41.0,41.0,Finished
21,19,8,17,4,17,39.9,120.2,141.2,Active
21,20,27,26,28,31,44.5,111.0,132.0,Active
21,21,21,21,25,21,32.5,135.0,156.0,Active
21,22,10,28,0,30,15.5,169.0,190.0,Active
21,23,14,4,14,4,87.0,26.0,26.0,Finished
21,24,13,28,13,28,71.0,58.0,58.0,Finished
21,25,24,29,24,29,60.4,79.2,79.2,Finished
21,26,24,8,27,7,39.1,121.8,142.8,Active
21,27,15,11,4,7,73.9,52.2,73.2,Active
21,28,21,6,21,6,53.0,94.0,94.0,Finished
21,29,19,22,1,11,39.5,121.0,142.0,Active
21,30,17,21,4,18,39.5,121.0,142.0,Active
21,31,20,0,20,0,24.0,152.0,152.0,Finished
21,32,10,25,31,25,7.5,185.0,206.0,Active
21,33,24,9,24,8,54.1,91.8,101.8,Active
21,34,13,8,12,10,85.0,30.0,33.0,Active
21,35,5,18,5,18,7.5,185.0,185.0,Finished
21,36,10,26,0,26,77.5,45.0,66.0,Active
21,37,2,4,1,4,74.5,51.0,72.0,Active
21,38,6,2,6,2,27.0,146.0,146.0,Finished
21,39,11,21,11,18,56.5,87.0,108.0,Active
21,40,13,10,13,5,14.5,171.0,192.0,Active
21,41,17,6,5,5,67.5,65.0,86.0,Active
21,42,9,19,9,22,62.9,74.2,95.2,Active
21,43,25,8,25,10,38.3,123.4,144.4,Active
21,44,18,31,18,31,9.0,182.0,182.0,Finished
21,45,14,29,14,29,92.5,15.0,15.0,Finished
21,46,24,3,27,0,39.9,120.2,141.2,Active
21,47,7,23,7,23,84.4,31.2,31.2,Finished
21,48,30,20,30,20,69.5,61.0,61.0,Finished
21,49,7,8,7,8,72.5,55.0,55.0,Finished
22,0,7,18,7,18,10.5,179.0,179.0,Finished
22,1,14,16,1,16,69.0,62.0,84.0,Active
22,2,13,18,13,21,58.0,84.0,106.0,Active
22,3,18,18,18,18,45.0,110.0,110.0,Finished
22,4,7,15,7,15,40.9,118.2,118.2,Finished
22,5,13,10,6,14,78.2,43.6,65.6,Active
22,6,27,7,27,4,6.0,188.0,210.0,Active
22,7,15,13,0,29,62.0,76.0,98.0,Active
22,8,25,9,25,9,26.0,148.0,148.0,Finished
22,9,10,22,10,22,9.0,182.0,182.0,Finished
22,10,20,19,15,19,46.0,108.0,130.0,Active
22,11,12,24,11,24,89.0,22.0,27.0,Active
22,12,13,8,18,1,65.0,70.0,92.0,Active
22,13,3,18,0,27,68.0,64.0,86.0,Active
22,14,21,14,29,8,64.0,72.0,94.0,Active
22,15,12,13,15,5,70.4,59.2,81.2,Active
22,16,22,16,22,16,52.0,96.0,96.0,Finished
22,17,15,6,15,7,10.0,180.0,202.0,Active
22,18,29,20,29,20,79.5,41.0,41.0,Finished
22,19,7,17,4,17,39.4,121.2,143.2,Active
22,20,27,27,28,31,44.0,112.0,134.0,Active
22,21,22,21,25,21,32.0,136.0,158.0,Active
22,22,9,28,0,30,15.0,170.0,192.0,Active
22,23,14,4,14,4,87.0,26.0,26.0,Finished
22,24,13,28,13,28,71.0,58.0,58.0,Finished
22,25,24,29,24,29,60.4,79.2,79.2,Finished
22,26,24,8,27,7,39.0,122.0,144.0,Active
22,27,15,10,4,7,73.4,53.2,75.2,Active
22,28,21,6,21,6,53.0,94.0,94.0,Finished
22,29,18,22,1,11,39.0,122.0,144.0,Active
22,30,17,20,4,18,39.0,122.0,144.0,Active
22,31,20,0,20,0,24.0,152.0,152.0,Finished
22,32,11,25,31,25,7.0,186.0,208.0,Active
22,33,24,9,24,8,54.0,92.0,103.0,Active
22,34,13,7,12,10,84.5,31.0,35.0,Active
22,35,5,18,5,18,7.5,185.0,185.0,Finished
22,36,10,25,0,26,77.0,46.0,68.0,Active
22,37,1,4,1,4,74.5,51.0,51.0,Finished
22,38,6,2,6,2,27.0,146.0,146.0,Finished
22,39,11,20,11,18,56.0,88.0,110.0,Active
22,40,13,9,13,5,14.0,172.0,194.0,Active
22,41,16,6,5,5,67.0,66.0,88.0,Active
22,42,9,20,9,22,62.4,75.2,97.2,Active
22,43,25,8,25,10,38.2,123.6,145.6,Active
22,44,18,31,18,31,9.0,182.0,182.0,Finished
22,45,14,29,14,29,92.5,15.0,15.0,Finished
22,46,25,3,27,0,39.4,121.2,143.2,Active
22,47,7,23,7,23,84.4,31.2,31.2,Finished
22,48,30,20,30,20,69.5,61.0,61.0,Finished
22,49,7,8,7,8,72.5,55.0,55.0,Finished
23,0,7,18,7,18,10.5,179.0,179.0,Finished
23,1,13,16,1,16,68.5,63.0,86.0,Active
23,2,13,19,13,21,57.5,85.0,108.0,Active
23,3,18,18,18,18,45.0,110.0,110.0,Finished
23,4,7,15,7,15,40.9,118.2,118.2,Finished
23,5,12,10,6,14,77.7,44.6,67.6,Active
23,6,27,6,27,4,5.5,189.0,212.0,Active
23,7,15,14,0,29,61.5,77.0,100.0,Active
23,8,25,9,25,9,26.0,148.0,148.0,Finished
23,9,10,22,10,22,9.0,182.0,182.0,Finished
23,10,19,19,15,19,45.5,109.0,132.0,Active
23,11,11,24,11,24,89.0,22.0,22.0,Finished
23,12,13,7,18,1,64.5,71.0,94.0,Active
23,13,2,18,0,27,67.5,65.0,88.0,Active
23,14,21,13,29,8,63.5,73.0,96.0,Active
23,15,12,12,15,5,69.9,60.2,83.2,Active
23,16,22,16,22,16,52.0,96.0,96.0,Finished
23,17,15,7,15,7,10.0,180.0,180.0,Finished
23,18,29,20,29,20,79.5,41.0,41.0,Finished
23,19,6,17,4,17,38.9,122.2,145.2,Active
23,20,28,27,28,31,43.5,113.0,136.0,Active
23,21,23,21,25,21,31.5,137.0,160.0,Active
23,22,8,28,0,30,14.5,171.0,194.0,Active
23,23,14,4,14,4,87.0,26.0,26.0,Finished
23,24,13,28,13,28,71.0,58.0,58.0,Finished
23,25,24,29,24,29,60.4,79.2,79.2,Finished
23,26,24,8,27,7,38.9,122.2,145.2,Active
23,27,14,10,4,7,72.9,54.2,77.2,Active
23,28,21,6,21,6,53.0,94.0,94.0,Finished
23,29,17,22,1,11,38.5,123.0,146.0,Active
23,30,17,19,4,18,38.5,123.0,146.0,Active
23,31,20,0,20,0,24.0,152.0,152.0,Finished
23,32,12,25,31,25,6.5,187.0,210.0,Active
23,33,24,9,24,8,53.9,92.2,104.2,Active
23,34,13,6,12,10,84.0,32.0,37.0,Active
23,35,5,18,5,18,7.5,185.0,185.0,Finished
23,36,9,25,0,26,76.5,47.0,70.0,Active
23,37,1,4,1,4,74.5,51.0,51.0,Finished
23,38,6,2,6,2,27.0,146.0,146.0,Finished
23,39,11,19,11,18,55.5,89.0,112.0,Active
23,40,13,8,13,5,13.5,173.0,196.0,Active
23,41,15,6,5,5,66.5,67.0,90.0,Active
23,42,9,21,9,22,61.9,76.2,99.2,Active
23,43,25,8,25,10,38.1,123.8,146.8,Active
23,44,18,31,18,31,9.0,182.0,182.0,Finished
23,45,14,29,14,29,92.5,15.0,15.0,Finished
23,46,26,3,27,0,38.9,122.2,145.2,Active
23,47,7,23,7,23,84.4,31.2,31.2,Finished
23,48,30,20,30,20,69.5,61.0,61.0,Finished
23,49,7,8,7,8,72.5,55.0,55.0,Finished
24,0,7,18,7,18,10.5,179.0,179.0,Finished
24,1,12,16,1,16,68.0,64.0,88.0,Active
24,2,13,20,13,21,57.0,86.0,110.0,Active
24,3,18,18,18,18,45.0,110.0,110.0,Finished
24,4,7,15,7,15,40.9,118.2,118.2,Finished
24,5,11,10,6,14,77.2,45.6,69.6,Active
24,6,27,5,27,4,5.0,190.0,214.0,Active
24,7,14,14,0,29,61.0,78.0,102.0,Active
24,8,25,9,25,9,26.0,148.0,148.0,Finished
24,9,10,22,10,22,9.0,182.0,182.0,Finished
24,10,18,19,15,19,45.0,110.0,134.0,Active
24,11,11,24,11,24,89.0,22.0,22.0,Finished
24,12,14,7,18,1,64.0,72.0,96.0,Active
24,13,2,19,0,27,67.0,66.0,90.0,Active
24,14,21,12,29,8,63.0,74.0,98.0,Active
24,15,12,11,15,5,69.4,61.2,85.2,Active
24,16,22,16,22,16,52.0,96.0,96.0,Finished
24,17,15,7,15,7,10.0,180.0,180.0,Finished
24,18,29,20,29,20,79.5,41.0,41.0,Finished
24,19,5,17,4,17,38.4,123.2,147.2,Active
24,20,28,28,28,31,43.0,114.0,138.0,Active
24,21,24,21,25,21,31.0,138.0,162.0,Active
24,22,7,28,0,30,14.0,172.0,196.0,Active
24,23,14,4,14,4,87.0,26.0,26.0,Finished
24,24,13,28,13,28,71.0,58.0,58.0,Finished
24,25,24,29,24,29,60.4,79.2,79.2,Finished
24,26,24,8,27,7,38.8,122.4,146.4,Active
24,27,13,10,4,7,72.4,55.2,79.2,Active
24,28,21,6,21,6,53.0,94.0,94.0,Finished
24,29,16,22,1,11,38.0,124.0,148.0,Active
24,30,16,19,4,18,38.0,124.0,148.0,Active
24,31,20,0,20,0,24.0,152.0,152.0,Finished
24,32,13,25,31,25,6.0,188.0,212.0,Active
24,33,24,9,24,8,53.8,92.4,105.4,Active
24,34,13,6,12,10,83.9,32.2,38.2,Active
24,35,5,18,5,18,7.5,185.0,185.0,Finished
24,36,8,25,0,26,76.0,48.0,72.0,Active
24,37,1,4,1,4,74.5,51.0,51.0,Finished
24,38,6,2,6,2,27.0,146.0,146.0,Finished
24,39,11,18,11,18,55.5,89.0,89.0,Finished
24,40,13,7,13,5,13.0,174.0,198.0,Active
24,41,14,6,5,5,66.0,68.0,92.0,Active
24,42,9,22,9,22,61.9,76.2,76.2,Finished
24,43,25,8,25,10,38.0,124.0,148.0,Active
24,44,18,31,18,31,9.0,182.0,182.0,Finished
24,45,14,29,14,29,92.5,15.0,15.0,Finished
24,46,27,3,27,0,38.4,123.2,147.2,Active
24,47,7,23,7,23,84.4,31.2,31.2,Finished
24,48,30,20,30,20,69.5,61.0,61.0,Finished
24,49,7,8,7,8,72.5,55.0,55.0,Finished
25,0,7,18,7,18,10.5,179.0,179.0,Finished
25,1,11,16,1,16,67.5,65.0,90.0,Active
25,2,13,21,13,21,57.0,86.0,86.0,Finished
25,3,18,18,18,18,45.0,110.0,110.0,Finished
25,4,7,15,7,15,40.9,118.2,118.2,Finished
25,5,10,10,6,14,76.7,46.6,71.6,Active
25,6,27,4,27,4,5.0,190.0,190.0,Finished
25,7,14,15,0,29,60.5,79.0,104.0,Active
25,8,25,10,25,9,25.5,149.0,150.0,Active
25,9,10,22,10,22,9.0,182.0,182.0,Finished
25,10,17,19,15,19,44.5,111.0,136.0,Active
25,11,11,24,11,24,89.0,22.0,22.0,Finished
25,12,14,6,18,1,63.5,73.0,98.0,Active
25,13,1,19,0,27,66.5,67.0,92.0,Active
25,14,22,12,29,8,62.5,75.0,100.0,Active
25,15,12,10,15,5,68.9,62.2,87.2,Active
25,16,22,16,22,16,52.0,96.0,96.0,Finished
25,17,15,7,15,7,10.0,180.0,180.0,Finished
25,18,29,20,29,20,79.5,41.0,41.0,Finished
25,19,4,17,4,17,38.4,123.2,123.2,Finished
25,20,28,29,28,31,42.5,115.0,140.0,Active
25,21,25,21,25,21,31.0,138.0,138.0,Finished
25,22,7,29,0,30,13.5,173.0,198.0,Active
25,23,14,4,14,4,87.0,26.0,26.0,Finished
25,24,13,28,13,28,71.0,58.0,58.0,Finished
25,25,24,29,24,29,60.4,79.2,79.2,Finished
25,26,25,8,27,7,38.3,123.4,148.4,Active
25,27,13,10,4,7,72.3,55.4,80.4,Active
25,28,21,6,21,6,53.0,94.0,94.0,Finished
25,29,16,21,1,11,37.5,125.0,150.0,Active
25,30,15,19,4,18,37.5,125.0,150.0,Active
25,31,20,0,20,0,24.0,152.0,152.0,Finished
25,32,14,25,31,25,5.5,189.0,214.0,Active
25,33,24,8,24,8,53.8,92.4,92.4,Finished
25,34,12,6,12,10,83.4,33.2,40.2,Active
25,35,5,18,5,18,7.5,185.0,185.0,Finished
25,36,7,25,0,26,75.5,49.0,74.0,Active
25,37,1,4,1,4,74.5,51.0,51.0,Finished
25,38,6,2,6,2,27.0,146.0,146.0,Finished
25,39,11,18,11,18,55.5,89.0,89.0,Finished
25,40,13,6,13,5,12.5,175.0,200.0,Active
25,41,15,6,5,5,65.5,69.0,94.0,Active
25,42,9,22,9,22,61.9,76.2,76.2,Finished
25,43,25,9,25,10,37.5,125.0,150.0,Active
25,44,18,31,18,31,9.0,182.0,182.0,Finished
25,45,14,29,14,29,92.5,15.0,15.0,Finished
25,46,27,2,27,0,37.9,124.2,149.2,Active
25,47,7,23,7,23,84.4,31.2,31.2,Finished
25,48,30,20,30,20,69.5,61.0,61.0,Finished
25,49,7,8,7,8,72.5,55.0,55.0,Finished
26,0,7,18,7,18,10.5,179.0,179.0,Finished
26,1,10,16,1,16,67.0,66.0,92.0,Active
26,2,13,21,13,21,57.0,86.0,86.0,Finished
26,3,18,18,18,18,45.0,110.0,110.0,Finished
26,4,7,15,7,15,40.9,118.2,118.2,Finished
26,5,9,10,6,14,76.2,47.6,73.6,Active
26,6,27,4,27,4,5.0,190.0,190.0,Finished
26,7,13,15,0,29,60.0,80.0,106.0,Active
26,8,25,11,25,9,25.0,150.0,152.0,Active
26,9,10,22,10,22,9.0,182.0,182.0,Finished
26,10,16,19,15,19,44.0,112.0,138.0,Active
26,11,11,24,11,24,89.0,22.0,22.0,Finished
26,12,14,5,18,1,63.0,74.0,100.0,Active
26,13,1,20,0,27,66.0,68.0,94.0,Active
26,14,22,11,29,8,62.0,76.0,102.0,Active
26,15,13,10,15,5,68.4,63.2,89.2,Active
26,16,22,16,22,16,52.0,96.0,96.0,Finished
26,17,15,7,15,7,10.0,180.0,180.0,Finished
26,18,29,20,29,20,79.5,41.0,41.0,Finished
26,19,4,17,4,17,38.4,123.2,123.2,Finished
26,20,28,30,28,31,42.0,116.0,142.0,Active
26,21,25,21,25,21,31.0,138.0,138.0,Finished
26,22,6,29,0,30,13.0,174.0,200.0,Active
26,23,14,4,14,4,87.0,26.0,26.0,Finished
26,24,13,28,13,28,71.0,58.0,58.0,Finished
26,25,24,29,24,29,60.4,79.2,79.2,Finished
26,26,25,7,27,7,37.8,124.4,150.4,Active
26,27,14,10,4,7,71.8,56.4,82.4,Active
26,28,21,6,21,6,53.0,94.0,94.0,Finished
26,29,16,20,1,11,37.0,126.0,152.0,Active
26,30,14,19,4,18,37.0,126.0,152.0,Active
26,31,20,0,20,0,24.0,152.0,152.0,Finished
26,32,15,25,31,25,5.0,190.0,216.0,Active
26,33,24,8,24,8,53.8,92.4,92.4,Finished
26,34,13,6,12,10,82.9,34.2,42.2,Active
26,35,5,18,5,18,7.5,185.0,185.0,Finished
26,36,6,25,0,26,75.0,50.0,76.0,Active
26,37,1,4,1,4,74.5,51.0,51.0,Finished
26,38,6,2,6,2,27.0,146.0,146.0,Finished
26,39,11,18,11,18,55.5,89.0,89.0,Finished
26,40,13,5,13,5,12.5,175.0,175.0,Finished
26,41,14,6,5,5,65.0,70.0,96.0,Active
26,42,9,22,9,22,61.9,76.2,76.2,Finished
26,43,25,10,25,10,37.5,125.0,125.0,Finished
26,44,18,31,18,31,9.0,182.0,182.0,Finished
26,45,14,29,14,29,92.5,15.0,15.0,Finished
26,46,27,1,27,0,37.4,125.2,151.2,Active
26,47,7,23,7,23,84.4,31.2,31.2,Finished
26,48,30,20,30,20,69.5,61.0,61.0,Finished
26,49,7,8,7,8,72.5,55.0,55.0,Finished
27,0,7,18,7,18,10.5,179.0,179.0,Finished
27,1,9,16,1,16,66.5,67.0,94.0,Active
27,2,13,21,13,21,57.0,86.0,86.0,Finished
27,3,18,18,18,18,45.0,110.0,110.0,Finished
27,4,7,15,7,15,40.9,118.2,118.2,Finished
27,5,8,10,6,14,75.7,48.6,75.6,Active
27,6,27,4,27,4,5.0,190.0,190.0,Finished
27,7,12,15,0,29,59.5,81.0,108.0,Active
27,8,25,10,25,9,24.5,151.0,154.0,Active
27,9,10,22,10,22,9.0,182.0,182.0,Finished
27,10,15,19,15,19,44.0,112.0,112.0,Finished
27,11,11,24,11,24,89.0,22.0,22.0,Finished
27,12,14,4,18,1,62.5,75.0,102.0,Active
27,13,1,21,0,27,65.5,69.0,96.0,Active
27,14,22,10,29,8,61.5,77.0,104.0,Active
27,15,13,9,15,5,67.9,64.2,91.2,Active
27,16,22,16,22,16,52.0,96.0,96.0,Finished
27,17,15,7,15,7,10.0,180.0,180.0,Finished
27,18,29,20,29,20,79.5,41.0,41.0,Finished
27,19,4,17,4,17,38.4,123.2,123.2,Finished
27,20,28,31,28,31,42.0,116.0,116.0,Finished
27,21,25,21,25,21,31.0,138.0,138.0,Finished
27,22,5,29,0,30,12.5,175.0,202.0,Active
27,23,14,3,14,4,86.5,27.0,28.0,Active
27,24,13,28,13,28,71.0,58.0,58.0,Finished
27,25,24,29,24,29,60.4,79.2,79.2,Finished
27,26,26,7,27,7,37.3,125.4,152.4,Active
27,27,13,10,4,7,71.3,57.4,84.4,Active
27,28,21,6,21,6,53.0,94.0,94.0,Finished
27,29,15,20,1,11,36.5,127.0,154.0,Active
27,30,13,19,4,18,36.5,127.0,154.0,Active
27,31,20,0,20,0,24.0,152.0,152.0,Finished
27,32,16,25,31,25,4.5,191.0,218.0,Active
27,33,24,8,24,8,53.8,92.4,92.4,Finished
27,34,13,7,12,10,82.4,35.2,44.2,Active
27,35,5,18,5,18,7.5,185.0,185.0,Finished
27,36,5,25,0,26,74.5,51.0,78.0,Active
27,37,1,4,1,4,74.5,51.0,51.0,Finished
27,38,6,2,6,2,27.0,146.0,146.0,Finished
27,39,11,18,11,18,55.5,89.0,89.0,Finished
27,40,13,5,13,5,12.5,175.0,175.0,Finished
27,41,13,6,5,5,64.5,71.0,98.0,Active
27,42,9,22,9,22,61.9,76.2,76.2,Finished
27,43,24,10,25,10,37.0,126.0,127.0,Active
27,44,18,31,18,31,9.0,182.0,182.0,Finished
27,45,14,29,14,29,92.5,15.0,15.0,Finished
27,46,27,0,27,0,37.4,125.2,125.2,Finished
27,47,7,23,7,23,84.4,31.2,31.2,Finished
27,48,30,20,30,20,69.5,61.0,61.0,Finished
27,49,7,8,7,8,72.5,55.0,55.0,Finished
28,0,7,18,7,18,10.5,179.0,179.0,Finished
28,1,8,16,1,16,66.0,68.0,96.0,Active
28,2,13,21,13,21,57.0,86.0,86.0,Finished
28,3,18,18,18,18,45.0,110.0,110.0,Finished
28,4,7,15,7,15,40.9,118.2,118.2,Finished
28,5,7,10,6,14,75.2,49.6,77.6,Active
28,6,27,4,27,4,5.0,190.0,190.0,Finished
28,7,12,16,0,29,59.0,82.0,110.0,Active
28,8,25,9,25,9,24.5,151.0,151.0,Finished
28,9,10,22,10,22,9.0,182.0,182.0,Finished
28,10,14,19,15,19,43.5,113.0,114.0,Active
28,11,11,24,11,24,89.0,22.0,22.0,Finished
28,12,14,3,18,1,62.0,76.0,104.0,Active
28,13,1,22,0,27,65.0,70.0,98.0,Active
28,14,23,10,29,8,61.0,78.0,106.0,Active
28,15,13,8,15,5,67.4,65.2,93.2,Active
28,16,22,16,22,16,52.0,96.0,96.0,Finished
28,17,15,7,15,7,10.0,180.0,180.0,Finished
28,18,29,20,29,20,79.5,41.0,41.0,Finished
28,19,4,17,4,17,38.4,123.2,123.2,Finished
28,20,28,31,28,31,42.0,116.0,116.0,Finished
28,21,25,21,25,21,31.0,138.0,138.0,Finished
28,22,4,29,0,30,12.0,176.0,204.0,Active
28,23,14,2,14,4,86.0,28.0,30.0,Active
28,24,13,28,13,28,71.0,58.0,58.0,Finished
28,25,24,29,24,29,60.4,79.2,79.2,Finished
28,26,27,7,27,7,37.3,125.4,125.4,Finished
28,27,12,10,4,7,70.8,58.4,86.4,Active
28,28,21,6,21,6,53.0,94.0,94.0,Finished
28,29,15,19,1,11,36.0,128.0,156.0,Active
28,30,12,19,4,18,36.0,128.0,156.0,Active
28,31,20,0,20,0,24.0,152.0,152.0,Finished
28,32,17,25,31,25,4.0,192.0,220.0,Active
28,33,24,8,24,8,53.8,92.4,92.4,Finished
28,34,13,7,12,10,82.3,35.4,45.4,Active
28,35,5,18,5,18,7.5,185.0,185.0,Finished
28,36,4,25,0,26,74.0,52.0,80.0,Active
28,37,1,4,1,4,74.5,51.0,51.0,Finished
28,38,6,2,6,2,27.0,146.0,146.0,Finished
28,39,11,18,11,18,55.5,89.0,89.0,Finished
28,40,13,5,13,5,12.5,175.0,175.0,Finished
28,41,12,6,5,5,64.0,72.0,100.0,Active
28,42,9,22,9,22,61.9,76.2,76.2,Finished
28,43,25,10,25,10,37.0,126.0,126.0,Finished
28,44,18,31,18,31,9.0,182.0,182.0,Finished
28,45,14,29,14,29,92.5,15.0,15.0,Finished
28,46,27,0,27,0,37.4,125.2,125.2,Finished
28,47,7,23,7,23,84.4,31.2,31.2,Finished
28,48,30,20,30,20,69.5,61.0,61.0,Finished
28,49,7,8,7,8,72.5,55.0,55.0,Finished
29,0,7,18,7,18,10.5,179.0,179.0,Finished
29,1,7,16,1,16,65.5,69.0,98.0,Active
29,2,13,21,13,21,57.0,86.0,86.0,Finished
29,3,18,18,18,18,45.0,110.0,110.0,Finished
29,4,7,15,7,15,40.9,118.2,118.2,Finished
29,5,6,10,6,14,74.7,50.6,79.6,Active
29,6,27,4,27,4,5.0,190.0,190.0,Finished
29,7,12,17,0,29,58.5,83.0,112.0,Active
29,8,25,9,25,9,24.5,151.0,151.0,Finished
29,9,10,22,10,22,9.0,182.0,182.0,Finished
29,10,14,20,15,19,43.0,114.0,116.0,Active
29,11,11,24,11,24,89.0,22.0,22.0,Finished
29,12,14,2,18,1,61.5,77.0,106.0,Active
29,13,1,23,0,27,64.5,71.0,100.0,Active
29,14,24,10,29,8,60.5,79.0,108.0,Active
29,15,13,7,15,5,66.9,66.2,95.2,Active
29,16,22,16,22,16,52.0,96.0,96.0,Finished
29,17,15,7,15,7,10.0,180.0,180.0,Finished
29,18,29,20,29,20,79.5,41.0,41.0,Finished
29,19,4,17,4,17,38.4,123.2,123.2,Finished
29,20,28,31,28,31,42.0,116.0,116.0,Finished
29,21,25,21,25,21,31.0,138.0,138.0,Finished
29,22,3,29,0,30,11.5,177.0,206.0,Active
29,23,14,1,14,4,85.5,29.0,32.0,Active
29,24,13,28,13,28,71.0,58.0,58.0,Finished
29,25,24,29,24,29,60.4,79.2,79.2,Finished
29,26,27,7,27,7,37.3,125.4,125.4,Finished
29,27,11,10,4,7,70.3,59.4,88.4,Active
29,28,21,6,21,6,53.0,94.0,94.0,Finished
29,29,14,19,1,11,35.5,129.0,158.0,Active
29,30,11,19,4,18,35.5,129.0,158.0,Active
29,31,20,0,20,0,24.0,152.0,152.0,Finished
29,32,18,25,31,25,3.5,193.0,222.0,Active
29,33,24,8,24,8,53.8,92.4,92.4,Finished
29,34,14,7,12,10,81.8,36.4,47.4,Active
29,35,5,18,5,18,7.5,185.0,185.0,Finished
29,36,3,25,0,26,73.5,53.0,82.0,Active
29,37,1,4,1,4,74.5,51.0,51.0,Finished
29,38,6,2,6,2,27.0,146.0,146.0,Finished
29,39,11,18,11,18,55.5,89.0,89.0,Finished
29,40,13,5,13,5,12.5,175.0,175.0,Finished
29,41,11,6,5,5,63.5,73.0,102.0,Active
29,42,9,22,9,22,61.9,76.2,76.2,Finished
29,43,25,10,25,10,37.0,126.0,126.0,Finished
29,44,18,31,18,31,9.0,182.0,182.0,Finished
29,45,14,29,14,29,92.5,15.0,15.0,Finished
29,46,27,0,27,0,37.4,125.2,125.2,Finished
29,47,7,23,7,23,84.4,31.2,31.2,Finished
29,48,30,20,30,20,69.5,61.0,61.0,Finished
29,49,7,8,7,8,72.5,55.0,55.0,Finished
30,0,7,18,7,18,10.5,179.0,179.0,Finished
30,1,6,16,1,16,65.0,70.0,100.0,Active
30,2,13,21,13,21,57.0,86.0,86.0,Finished
30,3,18,18,18,18,45.0,110.0,110.0,Finished
30,4,7,15,7,15,40.9,118.2,118.2,Finished
30,5,6,11,6,14,74.2,51.6,81.6,Active
30,6,27,4,27,4,5.0,190.0,190.0,Finished
30,7,11,17,0,29,58.0,84.0,114.0,Active
30,8,25,9,25,9,24.5,151.0,151.0,Finished
30,9,10,22,10,22,9.0,182.0,182.0,Finished
30,10,15,20,15,19,42.5,115.0,118.0,Active
30,11,11,24,11,24,89.0,22.0,22.0,Finished
30,12,14,1,18,1,61.0,78.0,108.0,Active
30,13,1,24,0,27,64.0,72.0,102.0,Active
30,14,24,10,29,8,60.4,79.2,109.2,Active
30,15,14,7,15,5,66.4,67.2,97.2,Active
30,16,22,16,22,16,52.0,96.0,96.0,Finished
30,17,15,7,15,7,10.0,180.0,180.0,Finished
30,18,29,20,29,20,79.5,41.0,41.0,Finished
30,19,4,17,4,17,38.4,123.2,123.2,Finished
30,20,28,31,28,31,42.0,116.0,116.0,Finished
30,21,25,21,25,21,31.0,138.0,138.0,Finished
30,22,2,29,0,30,11.0,178.0,208.0,Active
30,23,15,1,14,4,85.0,30.0,34.0,Active
30,24,13,28,13,28,71.0,58.0,58.0,Finished
30,25,24,29,24,29,60.4,79.2,79.2,Finished
30,26,27,7,27,7,37.3,125.4,125.4,Finished
30,27,10,10,4,7,69.8,60.4,90.4,Active
30,28,21,6,21,6,53.0,94.0,94.0,Finished
30,29,13,19,1,11,35.0,130.0,160.0,Active
